IN FILE,CLIP LENGTH,OFFSET,DURATION,MAX FREQ,MIN FREQ,SAMPLE RATE,MANUAL ID,TIME_SPENT,LAST MOD BY,LAST MOD DATE,LAST MOD TIME,FOLDER
Cercomacroides-fuscicauda-41537.wav,8.38531,0.7127,0.7074,24000,0,44100,Cercomacroides-fuscicauda,1285.64,alarce, 12/12/2021, 03:21:03,./Mixed_Bird/
Cercomacroides-fuscicauda-41537.wav,8.38531,5.905,1.0512,24000,0,44100,Cercomacroides-fuscicauda,1285.64,alarce, 12/12/2021, 03:21:03,./Mixed_Bird/
Cercomacroides-fuscicauda-75251.wav,12.024,0.7647,1.0083,24000,0,48000,Cercomacroides-fuscicauda,26.266,j4yang, 12/10/2021, 00:36:16,./Mixed_Bird/
Cercomacroides-fuscicauda-75251.wav,12.024,9.2253,1.0208,24000,0,48000,Cercomacroides-fuscicauda,26.268,j4yang, 12/10/2021, 00:36:16,./Mixed_Bird/
Cercomacroides-fuscicauda-75251.wav,12.024,5.0608,1.1836,24000,0,48000,Cercomacroides-fuscicauda,26.267,j4yang, 12/10/2021, 00:36:16,./Mixed_Bird/
Cercomacroides-fuscicauda-220732.wav,39.78,1.2311,2.08,24000,0,32000,Cercomacroides-fuscicauda,25.092,j4yang, 12/10/2021, 09:17:11,./Mixed_Bird/
Cercomacroides-fuscicauda-220732.wav,39.78,5.8211,1.0,24000,0,32000,Cercomacroides-fuscicauda,25.096,j4yang, 12/10/2021, 09:17:11,./Mixed_Bird/
Cercomacroides-fuscicauda-220732.wav,39.78,16.8211,2.23,24000,0,32000,Cercomacroides-fuscicauda,25.098,j4yang, 12/10/2021, 09:17:11,./Mixed_Bird/
Cercomacroides-fuscicauda-220732.wav,39.78,10.5411,1.73,24000,0,32000,Cercomacroides-fuscicauda,25.097,j4yang, 12/10/2021, 09:17:11,./Mixed_Bird/
Cercomacroides-fuscicauda-220732.wav,39.78,28.1911,2.03,24000,0,32000,Cercomacroides-fuscicauda,25.103,j4yang, 12/10/2021, 09:17:11,./Mixed_Bird/
Cercomacroides-fuscicauda-220732.wav,39.78,21.3211,1.89,24000,0,32000,Cercomacroides-fuscicauda,25.102,j4yang, 12/10/2021, 09:17:11,./Mixed_Bird/
Cercomacroides-fuscicauda-220732.wav,39.78,36.9911,1.34,24000,0,32000,Cercomacroides-fuscicauda,25.105,j4yang, 12/10/2021, 09:17:11,./Mixed_Bird/
Cercomacroides-nigrescens-47821.wav,46.08,0.3466,1.5006,24000,0,44100,Cercomacroides-nigrescens,60.956,dnelson, 11/22/2021, 04:57:09,./Mixed_Bird/
Cercomacroides-nigrescens-47821.wav,46.08,7.0195,1.5106,24000,0,44100,Cercomacroides-nigrescens,60.958,dnelson, 11/22/2021, 04:57:09,./Mixed_Bird/
Cercomacroides-nigrescens-47821.wav,46.08,22.7963,1.5807,24000,0,44100,Cercomacroides-nigrescens,60.959,dnelson, 11/22/2021, 04:57:09,./Mixed_Bird/
Cercomacroides-nigrescens-47821.wav,46.08,16.256,1.4106,24000,0,44100,Cercomacroides-nigrescens,60.959,dnelson, 11/22/2021, 04:57:09,./Mixed_Bird/
Cercomacroides-nigrescens-47821.wav,46.08,30.6272,1.4206,24000,0,44100,Cercomacroides-nigrescens,60.96,dnelson, 11/22/2021, 04:57:09,./Mixed_Bird/
Cercomacroides-nigrescens-47821.wav,46.08,38.3506,1.2905,24000,0,44100,Cercomacroides-nigrescens,60.96,dnelson, 11/22/2021, 04:57:09,./Mixed_Bird/
Cercomacroides-nigrescens-47821.wav,46.08,43.9555,1.1805,24000,0,44100,Cercomacroides-nigrescens,60.96,dnelson, 11/22/2021, 04:57:09,./Mixed_Bird/
Cercomacroides-nigrescens-220725.wav,10.872,5.3951,1.2675,24000,0,32000,Cercomacroides-nigrescens,1707.8,alarce, 12/12/2021, 03:28:14,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,0.3525,0.31,24000,0,44100,Cercomacroides-nigrescens,102.956,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,1.4724,0.29,24000,0,44100,Cercomacroides-nigrescens,102.959,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,0.7125,0.33,24000,0,44100,Cercomacroides-nigrescens,102.957,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,1.7924,0.28,24000,0,44100,Cercomacroides-nigrescens,102.959,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,1.1024,0.34,24000,0,44100,Cercomacroides-nigrescens,102.958,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,2.1024,0.23,24000,0,44100,Cercomacroides-nigrescens,102.96,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,2.3224,0.23,24000,0,44100,Cercomacroides-nigrescens,102.96,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,0.0125,0.19,24000,0,44100,Cercomacroides-nigrescens,102.962,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,2.9924,0.2699,24000,0,44100,Cercomacroides-nigrescens,102.963,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,4.2623,0.25,24000,0,44100,Cercomacroides-nigrescens,102.963,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,4.5123,1.4399,24000,0,44100,Cercomacroides-nigrescens,102.964,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,7.5821,0.35,24000,0,44100,Cercomacroides-nigrescens,102.965,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,12.4119,0.25,24000,0,44100,Cercomacroides-nigrescens,102.965,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,12.6619,0.7,24000,0,44100,Cercomacroides-nigrescens,102.966,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,13.5519,0.3699,24000,0,44100,Cercomacroides-nigrescens,102.966,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,16.9517,0.28,24000,0,44100,Cercomacroides-nigrescens,102.967,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,17.2217,0.8799,24000,0,44100,Cercomacroides-nigrescens,102.967,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,22.9214,0.26,24000,0,44100,Cercomacroides-nigrescens,102.968,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,23.1614,0.82,24000,0,44100,Cercomacroides-nigrescens,102.969,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,24.0414,0.3899,24000,0,44100,Cercomacroides-nigrescens,102.969,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,24.4513,0.37,24000,0,44100,Cercomacroides-nigrescens,102.97,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,24.8313,0.36,24000,0,44100,Cercomacroides-nigrescens,102.97,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,25.1913,0.32,24000,0,44100,Cercomacroides-nigrescens,102.971,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,25.5213,0.31,24000,0,44100,Cercomacroides-nigrescens,102.971,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,25.8313,0.27,24000,0,44100,Cercomacroides-nigrescens,102.971,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,26.1113,0.5099,24000,0,44100,Cercomacroides-nigrescens,102.972,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-nigrescens-296738.wav,29.9886,26.6212,1.66,24000,0,44100,Cercomacroides-nigrescens,102.973,EdZamora, 12/12/2021, 01:49:17,./Mixed_Bird/
Cercomacroides-serva-39346.wav,39.2882,18.7736,2.9299,24000,0,44100,Cercomacroides-serva,47.287,kkong, 11/22/2021, 06:39:10,./Mixed_Bird/
Cercomacroides-serva-39346.wav,39.2882,8.6241,3.3099,24000,0,44100,Cercomacroides-serva,47.286,kkong, 11/22/2021, 06:39:10,./Mixed_Bird/
Cercomacroides-serva-39346.wav,39.2882,1.7544,3.3099,24000,0,44100,Cercomacroides-serva,47.284,kkong, 11/22/2021, 06:39:10,./Mixed_Bird/
Cercomacroides-serva-39346.wav,39.2882,26.1333,3.5798,24000,0,44100,Cercomacroides-serva,47.289,kkong, 11/22/2021, 06:39:10,./Mixed_Bird/
Cercomacroides-serva-39346.wav,39.2882,33.173,3.3198,24000,0,44100,Cercomacroides-serva,47.291,kkong, 11/22/2021, 06:39:11,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,0.2086,4.1399,24000,0,44100,Cercomacroides-serva,188.807,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,7.0704,4.6899,24000,0,44100,Cercomacroides-serva,188.808,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,14.5902,5.1598,24000,0,44100,Cercomacroides-serva,188.809,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,22.6919,3.0499,24000,0,44100,Cercomacroides-serva,188.81,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,26.5918,2.1999,24000,0,44100,Cercomacroides-serva,188.81,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,30.9337,2.6299,24000,0,44100,Cercomacroides-serva,188.811,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,37.3115,4.6298,24000,0,44100,Cercomacroides-serva,188.812,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,42.7773,2.3499,24000,0,44100,Cercomacroides-serva,188.814,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,49.3651,3.4999,24000,0,44100,Cercomacroides-serva,188.815,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,54.5389,5.3699,24000,0,44100,Cercomacroides-serva,188.816,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-47601.wav,65.698,62.2867,2.3899,24000,0,44100,Cercomacroides-serva,188.817,weszhen, 11/19/2021, 00:14:25,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,0.8303,0.43,24000,0,48000,Cercomacroides-serva,136.553,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,1.3303,0.37,24000,0,48000,Cercomacroides-serva,136.554,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,1.7703,0.41,24000,0,48000,Cercomacroides-serva,136.554,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,0.3303,0.44,24000,0,48000,Cercomacroides-serva,136.549,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,2.5703,0.34,24000,0,48000,Cercomacroides-serva,136.556,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,2.1803,0.39,24000,0,48000,Cercomacroides-serva,136.555,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,3.2303,0.35,24000,0,48000,Cercomacroides-serva,136.556,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,7.0503,0.33,24000,0,48000,Cercomacroides-serva,136.558,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,7.6003,0.29,24000,0,48000,Cercomacroides-serva,136.559,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,8.0303,0.36,24000,0,48000,Cercomacroides-serva,136.56,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,8.4603,0.38,24000,0,48000,Cercomacroides-serva,136.56,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,8.8703,0.29,24000,0,48000,Cercomacroides-serva,136.561,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,9.2403,0.31,24000,0,48000,Cercomacroides-serva,136.561,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,11.6903,0.38,24000,0,48000,Cercomacroides-serva,136.562,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,14.4603,0.27,24000,0,48000,Cercomacroides-serva,136.563,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,14.9403,0.39,24000,0,48000,Cercomacroides-serva,136.563,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,15.8803,0.47,24000,0,48000,Cercomacroides-serva,136.564,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,15.4003,0.47,24000,0,48000,Cercomacroides-serva,136.564,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,19.4653,0.43,24000,0,48000,Cercomacroides-serva,136.565,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,19.9553,0.4,24000,0,48000,Cercomacroides-serva,136.566,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,20.3953,0.39,24000,0,48000,Cercomacroides-serva,136.566,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,20.7953,0.38,24000,0,48000,Cercomacroides-serva,136.567,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,21.1753,0.44,24000,0,48000,Cercomacroides-serva,136.567,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,25.3203,0.49,24000,0,48000,Cercomacroides-serva,136.568,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,25.8603,0.41,24000,0,48000,Cercomacroides-serva,136.568,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,26.2903,0.37,24000,0,48000,Cercomacroides-serva,136.569,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,26.6903,0.41,24000,0,48000,Cercomacroides-serva,136.57,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,27.1203,0.36,24000,0,48000,Cercomacroides-serva,136.571,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,35.0203,0.46,24000,0,48000,Cercomacroides-serva,136.571,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,35.5603,0.39,24000,0,48000,Cercomacroides-serva,136.572,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,35.9803,0.32,24000,0,48000,Cercomacroides-serva,136.573,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,36.3903,0.36,24000,0,48000,Cercomacroides-serva,136.573,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,43.2053,0.41,24000,0,48000,Cercomacroides-serva,136.575,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,36.8203,0.32,24000,0,48000,Cercomacroides-serva,136.574,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,43.6953,0.41,24000,0,48000,Cercomacroides-serva,136.576,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,44.1553,0.38,24000,0,48000,Cercomacroides-serva,136.577,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,44.5853,0.39,24000,0,48000,Cercomacroides-serva,136.577,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Cercomacroides-serva-123310.wav,46.08,44.9853,0.49,24000,0,48000,Cercomacroides-serva,136.578,EdZamora, 11/21/2021, 15:11:46,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,0.1145,1.97,24000,0,44100,Certhiaxis-cinnamomeus,59.306,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,4.6745,1.4299,24000,0,44100,Certhiaxis-cinnamomeus,59.317,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,2.5645,1.49,24000,0,44100,Certhiaxis-cinnamomeus,59.313,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,7.1044,1.44,24000,0,44100,Certhiaxis-cinnamomeus,59.32,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,9.6344,1.4399,24000,0,44100,Certhiaxis-cinnamomeus,59.324,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,12.5143,1.51,24000,0,44100,Certhiaxis-cinnamomeus,59.326,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,15.3443,1.53,24000,0,44100,Certhiaxis-cinnamomeus,59.33,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,18.0942,1.4,24000,0,44100,Certhiaxis-cinnamomeus,59.333,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,21.2442,1.5,24000,0,44100,Certhiaxis-cinnamomeus,59.335,kkong, 11/12/2021, 02:43:41,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,23.5541,1.49,24000,0,44100,Certhiaxis-cinnamomeus,59.339,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,25.8341,1.47,24000,0,44100,Certhiaxis-cinnamomeus,59.341,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,28.3441,1.5499,24000,0,44100,Certhiaxis-cinnamomeus,59.343,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,34.914,1.4699,24000,0,44100,Certhiaxis-cinnamomeus,59.349,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,38.2239,1.69,24000,0,44100,Certhiaxis-cinnamomeus,59.35,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,31.884,1.5,24000,0,44100,Certhiaxis-cinnamomeus,59.345,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,41.0539,1.1999,24000,0,44100,Certhiaxis-cinnamomeus,59.352,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,43.2338,1.39,24000,0,44100,Certhiaxis-cinnamomeus,59.354,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,45.8738,1.49,24000,0,44100,Certhiaxis-cinnamomeus,59.355,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-264124.wav,50.5992,48.6137,1.38,24000,0,44100,Certhiaxis-cinnamomeus,59.357,kkong, 11/12/2021, 02:43:42,./Mixed_Bird/
Certhiaxis-cinnamomeus-342569.wav,20.1143,0.931,4.2609,24000,0,44100,Certhiaxis-cinnamomeus,2335.65,alarce, 12/12/2021, 03:38:43,./Mixed_Bird/
Certhiaxis-cinnamomeus-342569.wav,20.1143,15.3041,1.4703,24000,0,44100,Certhiaxis-cinnamomeus,2335.66,alarce, 12/12/2021, 03:38:43,./Mixed_Bird/
Certhiaxis-cinnamomeus-440975.wav,25.1559,0.551,4.3993,24000,0,44100,Certhiaxis-cinnamomeus,16.691,j4yang, 12/10/2021, 09:17:38,./Mixed_Bird/
Certhiaxis-cinnamomeus-440975.wav,25.1559,18.4781,2.2996,24000,0,44100,Certhiaxis-cinnamomeus,16.694,j4yang, 12/10/2021, 09:17:38,./Mixed_Bird/
Certhiaxis-cinnamomeus-440975.wav,25.1559,10.0295,7.3188,24000,0,44100,Certhiaxis-cinnamomeus,16.692,j4yang, 12/10/2021, 09:17:38,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,1.4909,4.9401,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,13.6112,5.5301,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,20.4013,0.22,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,8.001,0.84,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,21.6714,2.43,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,19.4013,0.26,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,9.8511,1.9,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,20.8213,0.2,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257779.wav,25.7306,21.4014,0.16,24000,0,44100,Chaetura-brachyura,3458.66,alarce, 12/12/2021, 03:57:29,./Mixed_Bird/
Chaetura-brachyura-257780.wav,27.4808,22.7015,2.7701,24000,0,44100,Chaetura-brachyura,3376.08,alarce, 12/12/2021, 03:56:05,./Mixed_Bird/
Chaetura-brachyura-257780.wav,27.4808,2.8809,2.0401,24000,0,44100,Chaetura-brachyura,3376.08,alarce, 12/12/2021, 03:56:05,./Mixed_Bird/
Chaetura-brachyura-257780.wav,27.4808,11.4312,1.9,24000,0,44100,Chaetura-brachyura,3376.08,alarce, 12/12/2021, 03:56:05,./Mixed_Bird/
Chaetura-brachyura-257780.wav,27.4808,8.5011,1.62,24000,0,44100,Chaetura-brachyura,3376.08,alarce, 12/12/2021, 03:56:05,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,5.2714,1.3202,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:23,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,1.701,3.3004,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:23,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,32.2445,0.38,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:23,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,30.6643,1.4302,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:23,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,29.7042,0.8401,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:23,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,13.9224,0.8001,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:24,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,20.6032,1.2701,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:24,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,21.9233,0.6001,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:24,./Mixed_Bird/
Chaetura-brachyura-257781.wav,34.5339,7.1216,1.0502,24000,0,44100,Chaetura-brachyura,2555.16,alarce, 12/12/2021, 03:42:24,./Mixed_Bird/
Chaetura-cinereiventris-108100.wav,20.7673,2.0506,4.7494,24000,0,44100,Chaetura-cinereiventris,5871.99,alarce, 12/12/2021, 04:37:47,./Mixed_Bird/
Chaetura-cinereiventris-108100.wav,20.7673,17.7886,1.4998,24000,0,44100,Chaetura-cinereiventris,5871.99,alarce, 12/12/2021, 04:37:47,./Mixed_Bird/
Chaetura-cinereiventris-108100.wav,20.7673,9.5596,2.4897,24000,0,44100,Chaetura-cinereiventris,5871.99,alarce, 12/12/2021, 04:37:47,./Mixed_Bird/
Chaetura-cinereiventris-108100.wav,20.7673,14.349,3.1096,24000,0,44100,Chaetura-cinereiventris,5871.99,alarce, 12/12/2021, 04:37:47,./Mixed_Bird/
Chaetura-cinereiventris-108100.wav,20.7673,12.4392,0.8399,24000,0,44100,Chaetura-cinereiventris,5871.99,alarce, 12/12/2021, 04:37:47,./Mixed_Bird/
Chaetura-cinereiventris-333040.wav,13.009,11.6302,1.2423,24000,0,44100,Chaetura-cinereiventris,5833.35,alarce, 12/12/2021, 04:37:07,./Mixed_Bird/
Chaetura-cinereiventris-333040.wav,13.009,8.7648,1.3184,24000,0,44100,Chaetura-cinereiventris,5833.35,alarce, 12/12/2021, 04:37:07,./Mixed_Bird/
Chaetura-cinereiventris-333040.wav,13.009,6.0745,2.5836,24000,0,44100,Chaetura-cinereiventris,5833.35,alarce, 12/12/2021, 04:37:07,./Mixed_Bird/
Chaetura-cinereiventris-333040.wav,13.009,0.8618,0.8078,24000,0,44100,Chaetura-cinereiventris,5833.35,alarce, 12/12/2021, 04:37:07,./Mixed_Bird/
